,STATION,year,week_of_year,TMAX,dry_days,is_rainy
4202,USC00049102,2013,5.0,67.57142857142857,9.0,0.0
4203,USC00049102,2013,6.0,68.14285714285714,16.0,0.0
4204,USC00049102,2013,7.0,64.14285714285714,23.0,0.0
4205,USC00049102,2013,8.0,73.0,30.0,0.0
4206,USC00049102,2013,9.0,70.85714285714286,37.0,0.0
4207,USC00049102,2013,10.0,88.0,44.0,0.0
4208,USC00049102,2013,11.0,81.0,51.0,0.0
4209,USC00049102,2013,12.0,86.28571428571429,58.0,0.0
4210,USC00049102,2013,13.0,85.57142857142857,65.0,0.0
4211,USC00049102,2013,14.0,82.85714285714286,72.0,0.0
4212,USC00049102,2013,15.0,80.42857142857143,79.0,0.0
4213,USC00049102,2013,16.0,92.0,86.0,0.0
4214,USC00049102,2013,17.0,92.57142857142857,93.0,0.0
4215,USC00049102,2013,18.0,87.57142857142857,100.0,0.0
4216,USC00049102,2013,19.0,97.71428571428571,107.0,0.0
4217,USC00049102,2013,20.0,95.14285714285714,114.0,0.0
4218,USC00049102,2013,21.0,99.85714285714286,121.0,0.0
4219,USC00049102,2013,22.0,107.71428571428571,128.0,0.0
4220,USC00049102,2013,23.0,105.0,135.0,0.0
4221,USC00049102,2013,24.0,101.85714285714286,142.0,0.0
4222,USC00049102,2013,25.0,109.28571428571429,149.0,0.0
4223,USC00049102,2013,26.0,112.42857142857143,156.0,0.0
4224,USC00049102,2013,27.0,105.14285714285714,163.0,0.0
4225,USC00049102,2013,28.0,105.0,170.0,1.0
4226,USC00049102,2013,29.0,103.57142857142857,2.0,1.0
4227,USC00049102,2013,30.0,107.42857142857143,1.0,0.0
4228,USC00049102,2013,31.0,103.71428571428571,8.0,0.0
4229,USC00049102,2013,32.0,108.57142857142857,15.0,0.0
4230,USC00049102,2013,33.0,103.28571428571429,22.0,1.0
4231,USC00049102,2013,34.0,97.85714285714286,0.0,0.0
4232,USC00049102,2013,35.0,100.42857142857143,6.0,1.0
4233,USC00049102,2013,36.0,98.14285714285714,2.0,1.0
4234,USC00049102,2013,37.0,98.28571428571429,6.0,0.0
4235,USC00049102,2013,38.0,88.0,13.0,0.0
4236,USC00049102,2013,39.0,88.0,20.0,0.0
4237,USC00049102,2013,40.0,80.57142857142857,27.0,0.0
4238,USC00049102,2013,41.0,82.85714285714286,34.0,0.0
4239,USC00049102,2013,42.0,87.71428571428571,41.0,0.0
4240,USC00049102,2013,43.0,75.0,48.0,0.0
4241,USC00049102,2013,44.0,75.42857142857143,55.0,0.0
4242,USC00049102,2013,45.0,78.14285714285714,62.0,0.0
4243,USC00049102,2013,46.0,63.714285714285715,69.0,1.0
4244,USC00049102,2013,47.0,67.85714285714286,2.0,0.0
4245,USC00049102,2013,48.0,58.142857142857146,9.0,0.0
4246,USC00049102,2013,49.0,58.714285714285715,16.0,0.0
4247,USC00049102,2013,50.0,67.57142857142857,23.0,0.0
4248,USC00049102,2013,51.0,68.375,30.0,0.0
4249,USC00049102,2014,0.0,67.71428571428571,38.0,0.0
4250,USC00049102,2014,1.0,67.57142857142857,45.0,0.0
4251,USC00049102,2014,2.0,74.0,52.0,0.0
4252,USC00049102,2014,3.0,71.57142857142857,59.0,0.0
4253,USC00049102,2014,4.0,68.14285714285714,66.0,0.0
4254,USC00049102,2014,5.0,69.42857142857143,73.0,0.0
4255,USC00049102,2014,6.0,82.71428571428571,80.0,0.0
4256,USC00049102,2014,7.0,77.57142857142857,87.0,0.0
4257,USC00049102,2014,8.0,73.85714285714286,94.0,0.0
4258,USC00049102,2014,9.0,79.71428571428571,101.0,0.0
4259,USC00049102,2014,10.0,80.28571428571429,108.0,0.0
4260,USC00049102,2014,11.0,80.71428571428571,115.0,0.0
4261,USC00049102,2014,12.0,79.57142857142857,122.0,0.0
4262,USC00049102,2014,13.0,75.28571428571429,129.0,0.0
4263,USC00049102,2014,14.0,91.71428571428571,136.0,0.0
4264,USC00049102,2014,15.0,91.0,143.0,0.0
4265,USC00049102,2014,16.0,83.14285714285714,150.0,0.0
4266,USC00049102,2014,17.0,92.85714285714286,157.0,0.0
4267,USC00049102,2014,18.0,83.71428571428571,164.0,0.0
4268,USC00049102,2014,19.0,97.14285714285714,171.0,0.0
4269,USC00049102,2014,20.0,91.57142857142857,178.0,0.0
4270,USC00049102,2014,21.0,103.14285714285714,185.0,0.0
4271,USC00049102,2014,22.0,105.14285714285714,192.0,0.0
4272,USC00049102,2014,23.0,102.57142857142857,199.0,0.0
4273,USC00049102,2014,24.0,102.28571428571429,206.0,0.0
4274,USC00049102,2014,25.0,105.85714285714286,213.0,0.0
4275,USC00049102,2014,26.0,108.0,220.0,0.0
4276,USC00049102,2014,27.0,106.57142857142857,227.0,0.0
4277,USC00049102,2014,28.0,106.0,234.0,0.0
4278,USC00049102,2014,29.0,107.85714285714286,241.0,1.0
4279,USC00049102,2014,30.0,100.57142857142857,3.0,0.0
4280,USC00049102,2014,31.0,104.28571428571429,10.0,0.0
4281,USC00049102,2014,32.0,104.42857142857143,17.0,0.0
4282,USC00049102,2014,33.0,100.28571428571429,24.0,0.0
4283,USC00049102,2014,34.0,106.28571428571429,31.0,0.0
4284,USC00049102,2014,35.0,103.85714285714286,38.0,0.0
4285,USC00049102,2014,36.0,102.85714285714286,45.0,0.0
4286,USC00049102,2014,37.0,100.0,52.0,0.0
4287,USC00049102,2014,38.0,95.0,59.0,0.0
4288,USC00049102,2014,39.0,93.71428571428571,66.0,0.0
4289,USC00049102,2014,40.0,91.57142857142857,73.0,0.0
4290,USC00049102,2014,41.0,91.14285714285714,80.0,0.0
4291,USC00049102,2014,42.0,88.57142857142857,87.0,0.0
4292,USC00049102,2014,43.0,80.14285714285714,94.0,0.0
4293,USC00049102,2014,44.0,82.28571428571429,101.0,0.0
4294,USC00049102,2014,45.0,74.0,108.0,0.0
4295,USC00049102,2014,46.0,69.85714285714286,115.0,0.0
4296,USC00049102,2014,47.0,74.28571428571429,122.0,0.0
4297,USC00049102,2014,48.0,67.28571428571429,129.0,0.0
4298,USC00049102,2014,49.0,66.28571428571429,136.0,0.0
4299,USC00049102,2014,50.0,62.42857142857143,143.0,0.0
4300,USC00049102,2014,51.0,57.875,150.0,0.0
4301,USC00049102,2015,0.0,58.857142857142854,158.0,0.0
4302,USC00049102,2015,1.0,70.14285714285714,165.0,0.0
4303,USC00049102,2015,2.0,69.28571428571429,2.0,0.0
4304,USC00049102,2015,3.0,66.85714285714286,9.0,0.0
4305,USC00049102,2015,4.0,68.28571428571429,1.0,0.0
4306,USC00049102,2015,5.0,80.0,5.0,0.0
4307,USC00049102,2015,6.0,79.85714285714286,12.0,0.0
4308,USC00049102,2015,7.0,74.0,19.0,0.0
4309,USC00049102,2015,8.0,68.28571428571429,26.0,1.0
4310,USC00049102,2015,9.0,77.28571428571429,2.0,0.0
4311,USC00049102,2015,10.0,85.85714285714286,9.0,0.0
4312,USC00049102,2015,11.0,83.42857142857143,16.0,0.0
4313,USC00049102,2015,12.0,91.57142857142857,23.0,0.0
4314,USC00049102,2015,13.0,80.85714285714286,30.0,0.0
4315,USC00049102,2015,14.0,84.28571428571429,37.0,0.0
4316,USC00049102,2015,15.0,84.85714285714286,44.0,0.0
4317,USC00049102,2015,16.0,82.14285714285714,51.0,0.0
4318,USC00049102,2015,17.0,94.85714285714286,58.0,0.0
4319,USC00049102,2015,18.0,84.14285714285714,65.0,0.0
4320,USC00049102,2015,19.0,81.14285714285714,72.0,0.0
4321,USC00049102,2015,20.0,87.28571428571429,79.0,0.0
4322,USC00049102,2015,21.0,100.42857142857143,86.0,0.0
4323,USC00049102,2015,22.0,96.14285714285714,93.0,0.0
4324,USC00049102,2015,23.0,105.71428571428571,100.0,0.0
4325,USC00049102,2015,24.0,111.28571428571429,107.0,0.0
4326,USC00049102,2015,25.0,107.42857142857143,114.0,0.0
4327,USC00049102,2015,26.0,105.14285714285714,121.0,0.0
4328,USC00049102,2015,27.0,101.28571428571429,128.0,0.0
4329,USC00049102,2015,28.0,100.0,135.0,1.0
4330,USC00049102,2015,29.0,103.85714285714286,3.0,0.0
4331,USC00049102,2015,30.0,105.0,10.0,0.0
4332,USC00049102,2015,31.0,107.0,17.0,0.0
4333,USC00049102,2015,32.0,111.71428571428571,24.0,0.0
4334,USC00049102,2015,33.0,107.14285714285714,31.0,0.0
4335,USC00049102,2015,34.0,106.57142857142857,38.0,0.0
4336,USC00049102,2015,35.0,101.71428571428571,45.0,0.0
4337,USC00049102,2015,36.0,100.57142857142857,52.0,0.0
4338,USC00049102,2015,37.0,96.14285714285714,59.0,0.0
4339,USC00049102,2015,38.0,103.14285714285714,66.0,0.0
4340,USC00049102,2015,39.0,89.0,73.0,0.0
4341,USC00049102,2015,40.0,94.71428571428571,80.0,0.0
4342,USC00049102,2015,41.0,84.85714285714286,87.0,1.0
4343,USC00049102,2015,42.0,84.14285714285714,4.0,0.0
4344,USC00049102,2015,43.0,82.14285714285714,11.0,0.0
4345,USC00049102,2015,44.0,68.42857142857143,18.0,0.0
4346,USC00049102,2015,45.0,68.42857142857143,25.0,0.0
4347,USC00049102,2015,46.0,76.14285714285714,32.0,0.0
4348,USC00049102,2015,47.0,58.142857142857146,39.0,0.0
4349,USC00049102,2015,48.0,66.14285714285714,46.0,0.0
4350,USC00049102,2015,49.0,62.57142857142857,53.0,0.0
4351,USC00049102,2015,50.0,59.714285714285715,60.0,0.0
4352,USC00049102,2015,51.0,55.5,67.0,0.0
4353,USW00003104,2010,0.0,71.85714285714286,3.0,0.0
4354,USW00003104,2010,1.0,74.28571428571429,10.0,0.0
4355,USW00003104,2010,2.0,65.42857142857143,17.0,1.0
4356,USW00003104,2010,3.0,63.285714285714285,0.0,1.0
4357,USW00003104,2010,4.0,70.42857142857143,6.0,0.0
4358,USW00003104,2010,5.0,66.71428571428571,13.0,1.0
4359,USW00003104,2010,6.0,79.71428571428571,2.0,0.0
4360,USW00003104,2010,7.0,70.71428571428571,9.0,0.0
4361,USW00003104,2010,8.0,73.28571428571429,16.0,0.0
4362,USW00003104,2010,9.0,68.14285714285714,23.0,1.0
4363,USW00003104,2010,10.0,81.14285714285714,4.0,0.0
4364,USW00003104,2010,11.0,82.14285714285714,11.0,0.0
4365,USW00003104,2010,12.0,79.85714285714286,18.0,0.0
4366,USW00003104,2010,13.0,79.14285714285714,25.0,0.0
4367,USW00003104,2010,14.0,81.0,32.0,0.0
4368,USW00003104,2010,15.0,83.28571428571429,39.0,0.0
4369,USW00003104,2010,16.0,86.71428571428571,46.0,0.0
4370,USW00003104,2010,17.0,90.28571428571429,53.0,0.0
4371,USW00003104,2010,18.0,89.0,60.0,0.0
4372,USW00003104,2010,19.0,94.14285714285714,67.0,0.0
4373,USW00003104,2010,20.0,86.28571428571429,74.0,0.0
4374,USW00003104,2010,21.0,94.85714285714286,81.0,0.0
4375,USW00003104,2010,22.0,101.85714285714286,88.0,0.0
4376,USW00003104,2010,23.0,99.14285714285714,95.0,0.0
4377,USW00003104,2010,24.0,101.71428571428571,102.0,0.0
4378,USW00003104,2010,25.0,106.57142857142857,109.0,0.0
4379,USW00003104,2010,26.0,103.42857142857143,116.0,0.0
4380,USW00003104,2010,27.0,109.28571428571429,123.0,0.0
4381,USW00003104,2010,28.0,108.28571428571429,130.0,0.0
4382,USW00003104,2010,29.0,106.71428571428571,137.0,0.0
4383,USW00003104,2010,30.0,104.71428571428571,144.0,0.0
4384,USW00003104,2010,31.0,104.28571428571429,151.0,0.0
4385,USW00003104,2010,32.0,107.28571428571429,158.0,0.0
4386,USW00003104,2010,33.0,109.14285714285714,165.0,0.0
4387,USW00003104,2010,34.0,101.71428571428571,172.0,0.0
4388,USW00003104,2010,35.0,102.71428571428571,179.0,0.0
4389,USW00003104,2010,36.0,102.71428571428571,186.0,0.0
4390,USW00003104,2010,37.0,101.14285714285714,193.0,0.0
4391,USW00003104,2010,38.0,104.57142857142857,200.0,0.0
4392,USW00003104,2010,39.0,88.42857142857143,207.0,0.0
4393,USW00003104,2010,40.0,98.71428571428571,214.0,0.0
4394,USW00003104,2010,41.0,83.57142857142857,221.0,1.0
4395,USW00003104,2010,42.0,81.0,1.0,0.0
4396,USW00003104,2010,43.0,88.57142857142857,8.0,0.0
4397,USW00003104,2010,44.0,78.71428571428571,15.0,0.0
4398,USW00003104,2010,45.0,81.14285714285714,22.0,0.0
4399,USW00003104,2010,46.0,68.28571428571429,29.0,0.0
4400,USW00003104,2010,47.0,66.71428571428571,36.0,0.0
4401,USW00003104,2010,48.0,74.85714285714286,43.0,0.0
4402,USW00003104,2010,49.0,77.14285714285714,50.0,0.0
4403,USW00003104,2010,50.0,67.0,57.0,1.0
4404,USW00003104,2010,51.0,65.75,1.0,0.0
4405,USW00003104,2011,0.0,61.142857142857146,9.0,0.0
4406,USW00003104,2011,1.0,69.0,16.0,0.0
4407,USW00003104,2011,2.0,78.71428571428571,23.0,0.0
4408,USW00003104,2011,3.0,75.42857142857143,30.0,0.0
4409,USW00003104,2011,4.0,65.28571428571429,37.0,0.0
4410,USW00003104,2011,5.0,73.85714285714286,44.0,0.0
4411,USW00003104,2011,6.0,74.57142857142857,51.0,1.0
4412,USW00003104,2011,7.0,65.71428571428571,0.0,0.0
4413,USW00003104,2011,8.0,71.42857142857143,6.0,0.0
4414,USW00003104,2011,9.0,81.85714285714286,13.0,0.0
4415,USW00003104,2011,10.0,87.42857142857143,20.0,0.0
4416,USW00003104,2011,11.0,71.85714285714286,27.0,0.0
4417,USW00003104,2011,12.0,88.14285714285714,34.0,0.0
4418,USW00003104,2011,13.0,81.85714285714286,41.0,0.0
4419,USW00003104,2011,14.0,82.0,48.0,0.0
4420,USW00003104,2011,15.0,90.14285714285714,55.0,0.0
4421,USW00003104,2011,16.0,89.14285714285714,62.0,0.0
4422,USW00003104,2011,17.0,92.57142857142857,69.0,0.0
4423,USW00003104,2011,18.0,89.42857142857143,76.0,0.0
4424,USW00003104,2011,19.0,83.71428571428571,83.0,0.0
4425,USW00003104,2011,20.0,93.28571428571429,90.0,0.0
4426,USW00003104,2011,21.0,90.85714285714286,97.0,0.0
4427,USW00003104,2011,22.0,94.42857142857143,104.0,0.0
4428,USW00003104,2011,23.0,101.57142857142857,111.0,0.0
4429,USW00003104,2011,24.0,106.85714285714286,118.0,0.0
4430,USW00003104,2011,25.0,108.14285714285714,125.0,0.0
4431,USW00003104,2011,26.0,106.85714285714286,132.0,0.0
4432,USW00003104,2011,27.0,103.71428571428571,139.0,0.0
4433,USW00003104,2011,28.0,107.14285714285714,146.0,0.0
4434,USW00003104,2011,29.0,104.0,153.0,0.0
4435,USW00003104,2011,30.0,109.57142857142857,160.0,0.0
4436,USW00003104,2011,31.0,104.85714285714286,167.0,0.0
4437,USW00003104,2011,32.0,107.14285714285714,174.0,0.0
4438,USW00003104,2011,33.0,111.28571428571429,181.0,0.0
4439,USW00003104,2011,34.0,110.0,188.0,0.0
4440,USW00003104,2011,35.0,107.14285714285714,195.0,0.0
4441,USW00003104,2011,36.0,95.28571428571429,202.0,1.0
4442,USW00003104,2011,37.0,103.85714285714286,3.0,0.0
4443,USW00003104,2011,38.0,100.14285714285714,10.0,0.0
4444,USW00003104,2011,39.0,90.14285714285714,17.0,0.0
4445,USW00003104,2011,40.0,95.28571428571429,24.0,0.0
4446,USW00003104,2011,41.0,95.28571428571429,31.0,0.0
4447,USW00003104,2011,42.0,89.57142857142857,38.0,0.0
4448,USW00003104,2011,43.0,83.71428571428571,45.0,0.0
4449,USW00003104,2011,44.0,72.0,52.0,0.0
4450,USW00003104,2011,45.0,73.57142857142857,59.0,1.0
4451,USW00003104,2011,46.0,73.14285714285714,6.0,0.0
4452,USW00003104,2011,47.0,75.28571428571429,13.0,0.0
4453,USW00003104,2011,48.0,65.85714285714286,20.0,0.0
4454,USW00003104,2011,49.0,64.57142857142857,27.0,0.0
4455,USW00003104,2011,50.0,67.14285714285714,34.0,0.0
4456,USW00003104,2011,51.0,72.75,41.0,0.0
4457,USW00003104,2012,0.0,80.57142857142857,49.0,0.0
4458,USW00003104,2012,1.0,73.57142857142857,56.0,0.0
4459,USW00003104,2012,2.0,71.14285714285714,63.0,0.0
4460,USW00003104,2012,3.0,75.42857142857143,70.0,0.0
4461,USW00003104,2012,4.0,75.57142857142857,77.0,0.0
4462,USW00003104,2012,5.0,78.0,84.0,0.0
4463,USW00003104,2012,6.0,70.71428571428571,91.0,1.0
4464,USW00003104,2012,7.0,80.71428571428571,3.0,0.0
4465,USW00003104,2012,8.0,73.66666666666667,10.0,0.0
4466,USW00003104,2012,9.0,80.85714285714286,16.0,0.0
4467,USW00003104,2012,10.0,81.14285714285714,23.0,0.0
4468,USW00003104,2012,11.0,77.42857142857143,30.0,0.0
4469,USW00003104,2012,12.0,84.71428571428571,37.0,0.0
4470,USW00003104,2012,13.0,83.71428571428571,44.0,0.0
4471,USW00003104,2012,14.0,82.14285714285714,51.0,0.0
4472,USW00003104,2012,15.0,95.42857142857143,58.0,0.0
4473,USW00003104,2012,16.0,94.42857142857143,65.0,0.0
4474,USW00003104,2012,17.0,91.85714285714286,72.0,0.0
4475,USW00003104,2012,18.0,99.57142857142857,79.0,0.0
4476,USW00003104,2012,19.0,103.71428571428571,86.0,0.0
4477,USW00003104,2012,20.0,99.42857142857143,93.0,0.0
4478,USW00003104,2012,21.0,104.14285714285714,100.0,0.0
4479,USW00003104,2012,22.0,100.0,107.0,0.0
4480,USW00003104,2012,23.0,103.28571428571429,114.0,0.0
4481,USW00003104,2012,24.0,108.57142857142857,121.0,0.0
4482,USW00003104,2012,25.0,107.71428571428571,128.0,0.0
4483,USW00003104,2012,26.0,104.28571428571429,135.0,0.0
4484,USW00003104,2012,27.0,107.71428571428571,142.0,0.0
4485,USW00003104,2012,28.0,106.28571428571429,149.0,0.0
4486,USW00003104,2012,29.0,108.14285714285714,156.0,0.0
4487,USW00003104,2012,30.0,101.85714285714286,163.0,1.0
4488,USW00003104,2012,31.0,113.14285714285714,4.0,0.0
4489,USW00003104,2012,32.0,108.28571428571429,11.0,0.0
4490,USW00003104,2012,33.0,103.28571428571429,18.0,0.0
4491,USW00003104,2012,34.0,105.42857142857143,3.0,0.0
4492,USW00003104,2012,35.0,105.28571428571429,10.0,0.0
4493,USW00003104,2012,36.0,100.57142857142857,17.0,1.0
4494,USW00003104,2012,37.0,105.28571428571429,4.0,0.0
4495,USW00003104,2012,38.0,103.14285714285714,11.0,0.0
4496,USW00003104,2012,39.0,104.14285714285714,18.0,0.0
4497,USW00003104,2012,40.0,89.42857142857143,25.0,0.0
4498,USW00003104,2012,41.0,96.57142857142857,32.0,0.0
4499,USW00003104,2012,42.0,85.71428571428571,39.0,0.0
4500,USW00003104,2012,43.0,88.85714285714286,46.0,0.0
4501,USW00003104,2012,44.0,84.71428571428571,53.0,0.0
4502,USW00003104,2012,45.0,75.14285714285714,60.0,0.0
4503,USW00003104,2012,46.0,82.14285714285714,67.0,0.0
4504,USW00003104,2012,47.0,78.42857142857143,74.0,0.0
4505,USW00003104,2012,48.0,80.57142857142857,81.0,0.0
4506,USW00003104,2012,49.0,67.42857142857143,88.0,0.0
4507,USW00003104,2012,50.0,64.28571428571429,2.0,0.0
4508,USW00003104,2012,51.0,66.0,9.0,0.0
4509,USW00003104,2013,0.0,66.57142857142857,18.0,0.0
4510,USW00003104,2013,1.0,64.28571428571429,25.0,0.0
4511,USW00003104,2013,2.0,73.57142857142857,32.0,0.0
4512,USW00003104,2013,3.0,70.0,39.0,1.0
4513,USW00003104,2013,4.0,75.57142857142857,3.0,0.0
4514,USW00003104,2013,5.0,70.0,10.0,0.0
4515,USW00003104,2013,6.0,77.28571428571429,17.0,0.0
4516,USW00003104,2013,7.0,68.28571428571429,24.0,0.0
4517,USW00003104,2013,8.0,82.28571428571429,31.0,0.0
4518,USW00003104,2013,9.0,76.57142857142857,38.0,0.0
4519,USW00003104,2013,10.0,94.14285714285714,45.0,0.0
4520,USW00003104,2013,11.0,88.42857142857143,52.0,0.0
4521,USW00003104,2013,12.0,87.42857142857143,59.0,0.0
4522,USW00003104,2013,13.0,89.0,66.0,0.0
4523,USW00003104,2013,14.0,87.14285714285714,73.0,0.0
4524,USW00003104,2013,15.0,87.14285714285714,80.0,0.0
4525,USW00003104,2013,16.0,97.42857142857143,87.0,0.0
4526,USW00003104,2013,17.0,93.57142857142857,94.0,0.0
4527,USW00003104,2013,18.0,96.28571428571429,101.0,0.0
4528,USW00003104,2013,19.0,99.0,108.0,0.0
4529,USW00003104,2013,20.0,97.28571428571429,115.0,0.0
4530,USW00003104,2013,21.0,101.28571428571429,122.0,0.0
4531,USW00003104,2013,22.0,105.42857142857143,129.0,0.0
4532,USW00003104,2013,23.0,105.71428571428571,136.0,0.0
4533,USW00003104,2013,24.0,103.0,143.0,0.0
4534,USW00003104,2013,25.0,110.71428571428571,150.0,0.0
4535,USW00003104,2013,26.0,109.71428571428571,157.0,0.0
4536,USW00003104,2013,27.0,105.0,164.0,0.0
4537,USW00003104,2013,28.0,103.14285714285714,171.0,0.0
4538,USW00003104,2013,29.0,107.0,178.0,0.0
4539,USW00003104,2013,30.0,106.42857142857143,185.0,0.0
4540,USW00003104,2013,31.0,106.14285714285714,192.0,0.0
4541,USW00003104,2013,32.0,109.42857142857143,199.0,0.0
4542,USW00003104,2013,33.0,101.71428571428571,206.0,1.0
4543,USW00003104,2013,34.0,102.71428571428571,1.0,0.0
4544,USW00003104,2013,35.0,104.0,8.0,0.0
4545,USW00003104,2013,36.0,104.85714285714286,0.0,0.0
4546,USW00003104,2013,37.0,100.57142857142857,7.0,0.0
4547,USW00003104,2013,38.0,93.0,14.0,0.0
4548,USW00003104,2013,39.0,90.57142857142857,21.0,0.0
4549,USW00003104,2013,40.0,83.28571428571429,28.0,0.0
4550,USW00003104,2013,41.0,89.57142857142857,35.0,0.0
4551,USW00003104,2013,42.0,88.85714285714286,42.0,0.0
4552,USW00003104,2013,43.0,80.71428571428571,49.0,0.0
4553,USW00003104,2013,44.0,83.14285714285714,56.0,0.0
4554,USW00003104,2013,45.0,81.85714285714286,63.0,0.0
4555,USW00003104,2013,46.0,70.42857142857143,70.0,0.0
4556,USW00003104,2013,47.0,76.0,77.0,0.0
4557,USW00003104,2013,48.0,63.0,84.0,0.0
4558,USW00003104,2013,49.0,71.42857142857143,91.0,0.0
4559,USW00003104,2013,50.0,72.0,98.0,0.0
4560,USW00003104,2013,51.0,75.875,105.0,0.0
4561,USW00003104,2014,0.0,73.71428571428571,113.0,0.0
4562,USW00003104,2014,1.0,75.0,120.0,0.0
4563,USW00003104,2014,2.0,80.85714285714286,127.0,0.0
4564,USW00003104,2014,3.0,80.71428571428571,134.0,0.0
4565,USW00003104,2014,4.0,71.0,141.0,0.0
4566,USW00003104,2014,5.0,75.14285714285714,148.0,0.0
4567,USW00003104,2014,6.0,85.42857142857143,155.0,0.0
4568,USW00003104,2014,7.0,81.42857142857143,162.0,0.0
4569,USW00003104,2014,8.0,77.71428571428571,169.0,0.0
4570,USW00003104,2014,9.0,86.57142857142857,176.0,0.0
4571,USW00003104,2014,10.0,87.28571428571429,183.0,0.0
4572,USW00003104,2014,11.0,87.71428571428571,190.0,0.0
4573,USW00003104,2014,12.0,81.71428571428571,197.0,0.0
4574,USW00003104,2014,13.0,85.42857142857143,204.0,0.0
4575,USW00003104,2014,14.0,94.14285714285714,211.0,0.0
4576,USW00003104,2014,15.0,92.42857142857143,218.0,0.0
4577,USW00003104,2014,16.0,88.14285714285714,225.0,0.0
4578,USW00003104,2014,17.0,96.28571428571429,232.0,0.0
4579,USW00003104,2014,18.0,90.57142857142857,239.0,0.0
4580,USW00003104,2014,19.0,100.57142857142857,246.0,0.0
4581,USW00003104,2014,20.0,97.0,253.0,0.0
4582,USW00003104,2014,21.0,105.71428571428571,260.0,0.0
4583,USW00003104,2014,22.0,107.42857142857143,267.0,0.0
4584,USW00003104,2014,23.0,105.42857142857143,274.0,0.0
4585,USW00003104,2014,24.0,105.5,281.0,0.0
4586,USW00003104,2014,25.0,105.57142857142857,287.0,0.0
4587,USW00003104,2014,26.0,108.28571428571429,294.0,0.0
4588,USW00003104,2014,27.0,107.57142857142857,301.0,0.0
4589,USW00003104,2014,28.0,107.14285714285714,308.0,0.0
4590,USW00003104,2014,29.0,110.14285714285714,315.0,0.0
4591,USW00003104,2014,30.0,103.85714285714286,322.0,1.0
4592,USW00003104,2014,31.0,104.85714285714286,2.0,0.0
4593,USW00003104,2014,32.0,105.28571428571429,9.0,0.0
4594,USW00003104,2014,33.0,100.71428571428571,16.0,0.0
4595,USW00003104,2014,34.0,109.85714285714286,23.0,0.0
4596,USW00003104,2014,35.0,101.85714285714286,30.0,0.0
4597,USW00003104,2014,36.0,108.0,37.0,0.0
4598,USW00003104,2014,37.0,102.14285714285714,44.0,0.0
4599,USW00003104,2014,38.0,97.57142857142857,51.0,0.0
4600,USW00003104,2014,39.0,97.85714285714286,58.0,0.0
4601,USW00003104,2014,40.0,94.71428571428571,65.0,0.0
4602,USW00003104,2014,41.0,92.57142857142857,72.0,0.0
4603,USW00003104,2014,42.0,92.71428571428571,79.0,0.0
4604,USW00003104,2014,43.0,83.42857142857143,86.0,0.0
4605,USW00003104,2014,44.0,86.71428571428571,93.0,0.0
4606,USW00003104,2014,45.0,76.85714285714286,100.0,0.0
4607,USW00003104,2014,46.0,76.85714285714286,107.0,0.0
4608,USW00003104,2014,47.0,76.14285714285714,114.0,0.0
4609,USW00003104,2014,48.0,76.14285714285714,121.0,0.0
4610,USW00003104,2014,49.0,69.42857142857143,128.0,0.0
4611,USW00003104,2014,50.0,69.85714285714286,135.0,0.0
4612,USW00003104,2014,51.0,63.0,142.0,0.0
4613,USW00003104,2015,0.0,68.57142857142857,150.0,0.0
4614,USW00003104,2015,1.0,73.42857142857143,157.0,0.0
4615,USW00003104,2015,2.0,78.42857142857143,164.0,0.0
4616,USW00003104,2015,3.0,74.57142857142857,171.0,0.0
4617,USW00003104,2015,4.0,77.14285714285714,2.0,0.0
4618,USW00003104,2015,5.0,86.0,9.0,0.0
4619,USW00003104,2015,6.0,84.42857142857143,16.0,0.0
4620,USW00003104,2015,7.0,79.28571428571429,23.0,0.0
4621,USW00003104,2015,8.0,71.57142857142857,30.0,1.0
4622,USW00003104,2015,9.0,87.28571428571429,3.0,0.0
4623,USW00003104,2015,10.0,91.28571428571429,10.0,0.0
4624,USW00003104,2015,11.0,87.71428571428571,17.0,0.0
4625,USW00003104,2015,12.0,96.28571428571429,24.0,0.0
4626,USW00003104,2015,13.0,84.71428571428571,31.0,0.0
4627,USW00003104,2015,14.0,88.0,38.0,0.0
4628,USW00003104,2015,15.0,88.71428571428571,45.0,0.0
4629,USW00003104,2015,16.0,88.85714285714286,52.0,0.0
4630,USW00003104,2015,17.0,94.71428571428571,59.0,0.0
4631,USW00003104,2015,18.0,87.0,66.0,0.0
4632,USW00003104,2015,19.0,82.28571428571429,73.0,0.0
4633,USW00003104,2015,20.0,89.71428571428571,80.0,0.0
4634,USW00003104,2015,21.0,101.14285714285714,87.0,0.0
4635,USW00003104,2015,22.0,98.14285714285714,94.0,0.0
4636,USW00003104,2015,23.0,106.71428571428571,101.0,0.0
4637,USW00003104,2015,24.0,111.0,108.0,0.0
4638,USW00003104,2015,25.0,105.57142857142857,115.0,0.0
4639,USW00003104,2015,26.0,108.28571428571429,122.0,0.0
4640,USW00003104,2015,27.0,102.28571428571429,129.0,0.0
4641,USW00003104,2015,28.0,100.28571428571429,136.0,1.0
4642,USW00003104,2015,29.0,106.42857142857143,3.0,0.0
4643,USW00003104,2015,30.0,110.85714285714286,10.0,0.0
4644,USW00003104,2015,31.0,107.14285714285714,17.0,0.0
4645,USW00003104,2015,32.0,112.42857142857143,24.0,0.0
